review_id,user_id,business_id,stars,useful,funny,cool,text,date,latitude,longitude,address,state,city,postal_code,categories,Restaurants,Food,Both(food_restaurants),Restaurants_Food,Shopping,Hotels,Entertainment,Industry,name
vUBmBc4L-9bZViPUOo0svQ,w1hvQ8taOfV-EpvdxjjH5A,Sj3YNaMzBDm1UH4gz6hpRA,5,9,0,2,"I had such a hard time finding a legitimate landscaping company. I contacted several of the top-rated yelp landscapers and it was a nightmare. The companies either no-call no-showed, came out then never got back to me with a quote, or the representative was questionable. Finally, I called Mauri Landscapes and they were wonderful.

The receptionist is so friendly and responsive. She always calls the day before an appointment with a reminder. She forwards my messages to the owner so I'm never ignored. The owner himself (Chris) came out for the landscaping consult. We talked in-depth about what I wanted and did not want. A few days later, I went out to their landscaped property to walk around and look at different options for my yard. Chris spent about half an hour with me making suggestions and explaining the life-cycles of different trees and plants that I was interested in (he's a very nice, knowledgable guy). His quote was extremely reasonable, and the landscaping was done quickly. It looks beautiful!

After the install, Chris walked me through the sprinkler system process step-by-step. He also provided me a packet that included all my plants, their location in the yard, and how to take care of them. The plants are warrantied, so I don't have to worry about cost if they don't survive the initial planting.

I had such a positive experience with Mauri Landscapes that I just scheduled another consult for artificial lawn in the backyard. I am happy to recommend them!",4/5/2016 17:14,36.05390443,-115.1706541,"7400 Las Vegas Blvd S, Ste 61",NV,Las Vegas,89123,"Shopping, Department Stores, Fashion",,,,,Shopping,,,Shopping,Tommy Hilfiger
k8_DOvEg7GcOiEuoQYDpbg,bXG4Ge2TvhvNohUYxZJU8A,BnpuVvPy3sfLlkqKCx6Xnw,3,0,0,0,"First time at the Hotel so we decided to eat in.
1. Cafe layout was nice. 

2. We where seated pretty quickly.

3. Food was great and the price was perfect. We had three steak and shrimp dishes. My son wanted pancakes. Steak was prepared just how I like it, shrimp was perfect, not too dry. The pancakes, I was surprised, great tasting pancakes. All of our meals where portioned appropriately. 

4. Service sucked. Needs more work. I ordered a cocktail, which almost never made it to the table. Our waiter was hard to find. Our food took to long to arrive. When we arrived at the café, it was not full. It was around 6:30p on a Sunday. They need more coaching on customer service. 

I would try it, but be ready to wait awhile.",11/21/2016 14:29,36.051664,-115.169014,"7400 Las Vegas Blvd, Ste  237",NV,Las Vegas,89123,"Beauty & Spas, Cosmetics & Beauty Supply, Perfume, Shopping, Outlet Stores",,,,,Shopping,,,Shopping,Perfumes 4 U
taTzOrsNd88YDNlo4uGvyw,JjIqn1ywgSJt3SNmNZzZRQ,JDt88OZiBW4zT_4iDAsBlg,5,0,1,0,"I just took my Rolex in to get sized and this is actually my 4th watch with them and I wouldn't go anywhere else. They are all so AWESOME there! Great staff with great attitudes with comedic sense of humor. Just awesome all the way around, you can tell they love what they do. I'd rate them 5/5 and would recommend them to anyone.",1/18/2017 0:23,36.0964121,-115.1871559,"3555 W Reno Ave, Ste F",NV,Las Vegas,89118,"Medical Supplies, Shopping, Health & Medical",,,,,Shopping,,,Shopping,Desert Medical Equipment
8GkauX1h2YI22JxBpI60Bw,Tcmy93fRGlLS_NJgZDV3xA,_OHKWBpmnQPTL3LouExL7g,4,0,0,0,Good magic show on the strip. Keeping the kids busy and occupied. Interactive and fun. The best one so far I've we've been to at least 3 of them on the strip.,12/26/2017 18:53,36.0699599,-115.1721775,"6593 S Las Vegas Blvd, Ste B-165",NV,Las Vegas,89119,"Shopping, Home & Garden, Home Decor, Furniture Stores",,,,,Shopping,,,Shopping,Holysheets
OlyJKtMzpFQ-3vNRs93Wew,UEeZ-eE63citRQIeqsQq1g,jCNBZnkIFv_0omLVTgNR6Q,4,0,0,0,"Perfection! Discovered this place after coworkers and I found the need to schlep across town for Indian buffet lunch kind of often. Not only is this new and hot place less than one mile from our office, the price is $2 less ;) The inside is new and modern and very nicely decorated. Full bar, upper floor looking over the airport with the strip in the background. Menu is pretty straight forward. I couldn't tell you what everything is, but it's all delicious. The staff is very nice and attentive. We will return very soon!",4/3/2016 19:43,36.1574953,-115.127019,1720 E Charleston Blvd,NV,Las Vegas,89104,"Books, Mags, Music & Video, Hobby Shops, Shopping, Comic Books",,,,,Shopping,,,Shopping,Arkham Comics Las Vegas
VwdzjjBTIfx3GmGEXGQdLA,XMUcwwmBO1pQ7CxSLuc6nw,T3ASfec34b8-uYr3xZj8Lw,4,0,0,0,"Nice place, good staff and delicious food, you can share the plates because if you are like me, you will want to try everything  Mandarin salad is great, the deserts are limited,  huge choko cake or a few small size cream/muse in a jar... I need to try all before I say what I like most. Good selection of drinks and cocktails as well!",7/17/2019 3:22,36.1146078,-115.2067937,"4825 W Flamingo Rd, Ste 2A",NV,Las Vegas,89103,"Hair Salons, Hair Extensions, Fashion, Shopping, Beauty & Spas, Accessories, Wigs",,,,,Shopping,,,Shopping,Black Hair Las Vegas
boB19M9TPdHi4I7uIWcjcg,YvguvAQtvLjpIzv5M0Z6Nw,cYwJA2A6I12KNkm2rtXd5g,1,1,0,0,"Sorry to say, what a disappointment.... 2 people in our party didn't finish their plates, they were so bad.... And we bought one order of fries to split between 3 people and after one bite, it sat untouched. 
What a disappointment.... Everything was less than stellar... Even the service... Once we told our waiter we did not want anything from the bar, we never saw him again...  We were planning on going to BLT Steak, but no way is that happening now!!!",4/29/2016 1:42,36.1963201,-115.1076196,2908 E Lake Mead Blvd,NV,North Las Vegas,89030,"Sports Wear, Uniforms, Accessories, Military Surplus, Fashion, Wholesale Stores, Sporting Goods, Shopping, Outdoor Gear",,,,,Shopping,,,Shopping,Hahn's World of Surplus
woMpVLBNMhCMb0kGHNBPaQ,YBa9Ovh-f1q0d7fqM8Xh0g,WQ7Qys-keM0MCO7IGpEduQ,5,0,0,0,"I love this pizza place!! We always get the same special every time we go, so I can really only comment on the pizza and chicken fingers - which are so yummy!! The chicken fingers are nicely crunchy and saucy, and that ranch is soooo good and garlicky!! The pizza is a thin but the end crust is crispy on the outside and pillowy soft inside - ugh, so delicious!!! Now I've read some reviews, complaining that no one ""greets"" you and that their customer service is bad. I've been to MANY pizza shops that are set up just like this one is, it's pretty standard. There's a big sign as soon as you walk in the door that says ""Order Here"" so that's what you do! Usually we walk in, I go find a table and my husband orders - it's no biggie! And the customer service has always been great, we've never had a problem! I think sometimes you've just gotta be nice and people will be nice back - most customers expect over the top service when they themselves won't even say hello, please or thank you. I've said all three of these things every time I go and I get great service! And yes, it gets busy at mealtimes and for big sports events - it's a pizza joint!! If you're complaining that it's busy, maybe realize that's a good thing, other people obviously like their food too!!! My husband and I love this place, it's definitely a favorite local joint!",8/24/2016 15:40,36.0549747,-115.1690569,7400 Las Vegas Blvd S,NV,Las Vegas,89123,"Fashion, Shopping",,,,,Shopping,,,Shopping,Burlington Brands
aBkEJUv8wcFOgDE8BYvUgw,3Kxmqx2tZIol0sB3W6cR7A,2sx52lDoiEtef7xgPCaoBw,5,0,0,0,"I am NOT vegan, but this place is Bomb.com. I've been here twice now, and both times there was not a single thing I didn't love! Eggplant parm is one of my favorites, but really everything is so good! Highly recommend.",7/1/2017 21:07,36.06451504,-115.2443979,6980 Arroyo Crossing Pkwy,NV,Las Vegas,89113,"Office Equipment, Shopping, IT Services & Computer Repair, Printing Services, Local Services",,,,,Shopping,,,Shopping,Office Max
Djk8oReSq5yiGg7LlqvJ2g,0hZfE2He1YssM_wEvKhfcA,axnI-1l2a_kydvL12-toIQ,4,2,0,2,"Kings Fish House provided an enjoyable evening for me and my wife. This place is situated in the center of The District.  Nice location for a Sunday dinner.  

The place was remodeled in the recent past and they did a great job.   Nice dining area, great patio and a cozy bar.  Depending on your mood, will determine where you sit.   We chose the main dining room.   The front of house has their act together.  The hostess seated us quickly and efficiently.  The server arrived promptly and took our drink order.  After drinks she took our order and delivered some great bread.  

Our meals arrived hot and it looked great on the plate. The rockfish was prepared perfectly as was the catfish.  The sautéed spinach was tasty.  

The quality of the food was top notch, the quantity of food was perfect.   The pricing was a bit high but you are in The District so you can expect to pay a premium for the location and it was not high enough to keep me away.  

When we are looking for a nice, casual evening out, this place will be high on out list. Kings Fish House hits all the right notes.",3/15/2016 2:59,36.1107323,-115.1722365,"Miracle Mile, 3663 Las Vegas Blvd S",NV,Las Vegas,89109,"Fashion, Women's Clothing, Men's Clothing, Shopping, Accessories",,,,,Shopping,,,Shopping,American Apparel
o0ULkzEek4ZDqAR-XCCbaw,3EML6T_Bb9lMv25nWRCI-g,T9Sw7rBinm88Rlpe-xsKZw,5,2,0,0,Excellent service. Went there for my first e cig. the guy working there knew the answer to every question and knew what to recommend to me. Extremely helpful and passionate about his job. Will likely visit often.,2/1/2014 21:54,36.181294,-115.180427,821 N Rancho Dr,NV,Las Vegas,89106,"Jewelry, Pawn Shops, Shopping",,,,,Shopping,,,Shopping,Ez Pawn
iiZJylJQEkKNzrJYC_J0cw,H2KtOYHJtK2AbV_QDn4log,bDrozlKqYHUsRfLByczsyQ,5,0,0,0,I hired Barspirit for my bachelorette out in Vegas because they came highly recommended.  And I'm so happy I did.  Everything was perfect.  The drinks were awesome.  And the Bartenders were so nice!  Especially Matt-(I hope I got his name right).  He was so funny and provided such great service to me and my girls!  It was a great night- and a really special night for me- and I owe a huge part of that to them!,3/16/2018 21:08,36.0673234,-115.0416159,"1300 W Sunset Rd, Ste 2419",NV,Henderson,89014,"Hats, Shopping, Fashion",,,,,Shopping,,,Shopping,Lids
dXLkvGS82ozp4_v2mTfyig,KwIU9DBHSPeqW5MnMAwHxQ,eoHdUeQDNgQ6WYEnP2aiRw,3,1,0,0,"Alcohol and Dessert.

That's all I got to say.

I had a giant chocolate cake sundae and a strong as hell margarita - they use Grand Marnier and Tequila.  Me likey.",4/12/2009 3:10,36.06847625,-115.1786593,"6587 Las Vegas Blvd, Ste B172",NV,Las Vegas,89119,"Musical Instrument Services, Guitar Stores, Musical Instruments & Teachers, Shopping, Local Services",,,,,Shopping,,,Shopping,Guitar Center Lessons
